010.000.2433.00,Benzonatato. Perla o Cápsula Cada Perla o Cápsula contiene: Benzonatato 100 mg Envase con 20 Perlas o Cápsulas.
010.000.2462.00,Ambroxol. Comprimido Cada Comprimido contiene: Clorhidrato de ambroxol 30 mg Envase con 20 Comprimidos.
010.000.2463.00,Ambroxol. Solución Cada 100 ml contienen: Clorhidrato de ambroxol 300 mg Envase con 120 ml y dosificador.
010.000.2471.00,Clorfenamina compuesta. Tableta. Cada tableta contiene Paracetamol 500 mg Cafeína 25 mg Clorhidrato de fenilefrina 5 mg Maleato de clorfenamina 4 mg Envase con 10 Tabletas.
010.000.2501.00,ENALAPRIL. CÁPSULA O TABLETA Cada cápsula o tableta contiene: Maleato de enalapril 10 mg. Envase con 30 cápsulas o tabletas.
010.000.2503.00,Alopurinol. Tableta. Cada tableta contiene: alopurinol 100 mg. Envase con 20 tabletas.
010.000.2503.02,Alopurinol. Tableta. Cada tableta contiene: alopurinol 100 mg. Envase con 60 tabletas.
010.000.2504.00,Ketoprofeno. Cápsula Cada Cápsula contiene: Ketoprofeno 100 mg Envase con 15 Cápsulas.
010.000.2508.00,Beclometasona Dipropionato de. Suspensión en aerosol. Cada Inhalación contiene: Dipropionato de Beclometasona 250 µg Envase con dispositivo inhalador para 200 dosis
010.000.2519.00,Nitazoxanida. Tableta Cada Tableta contiene: Nitazoxanida 200 mg Envase con 6 Tabletas.
010.000.2520.00,Losartán. Gragea o comprimido recubierto. Cada gragea o comprimido recubierto contiene: Losartán potásico 50 mg. Envase con 30 grageas o comprimidos recubiertos.
010.000.2524.00,Nitazoxanida. Suspensión Oral Cada 5 ml contienen Nitazoxanida 100 mg Envase con 30 ml.
010.000.2540.00,Telmisartán. Tableta Cada Tableta contiene: Telmisartán 40 mg Envase con 30 Tabletas.
010.000.2542.00,Telmisartán hidroclorotiazida. Tableta o cápsula. Cada Tableta o cápsula contiene: Telmisartán 80.0 mg Hidroclorotiazida 12.5 mg Envase con 14 Tabletas o cápsulas.
010.000.2611.00,Fenitoína. Suspensión Oral Cada 5 ml contienen: Fenitoína 37.5 mg Envase con 120 ml y vasito dosificador de 5 ml
010.000.2616.00,Levetiracetam. Solución Oral Cada 100 ml contienen: Levetiracetam 10 g Envase con 300 ml (100 mg/ml)
010.000.2617.00,Levetiracetam. Tableta Cada Tableta contiene: Levetiracetam 500 mg Envase con 60 Tabletas.
010.000.2618.00,Levetiracetam. Tableta Cada Tableta contiene: Levetiracetam 1 000 mg Envase con 30 Tabletas.
010.000.2622.00,Valproato de magnesio. Tableta con cubierta o capa entérica o tableta de liberación retardada. Cada tableta contiene: Valproato de magnesio 200 mg equivalente a 185.6 mg de ácido valproico ó Valproato de magnesio 200 mg Envase con 40 tabletas.
010.000.2623.00,Valproato de magnesio. Solución Cada ml contiene: Valproato de magnesio equivalente a 186 mg de ácido valproico. Envase con 40 ml.
010.000.2624.00,Fenitoína. Solución Inyectable Cada ampolleta contiene: Fenitoína sódica 250 mg Envase con una ampolleta (250 mg/5 ml)
010.000.2707.00,Ácido ascórbico. Tableta Cada Tableta contiene: Ácido ascórbico 100 mg Envase con 20 Tabletas.
010.000.2714.00,Complejo b. Tableta Comprimido o Cápsula. Cada tableta Comprimido o Cápsula contiene: Mononitrato o clorhidrato de Tiamina 100 mg. Clorhidrato de piridoxina 5 mg. Cianocobalamina 50 µg Envase con 30 Tabletas Comprimidos o Cápsulas.
010.000.2715.00,Vitamina E. Gragea o Cápsula. Cada Gragea o Cápsula contiene: Vitamina E 400 mg. Envase con 100 Grageas o Cápsulas.
010.000.2804.00,Nafazolina. Solución Oftálmica Cada ml contiene: Clorhidrato de Nafazolina 1 mg Envase con gotero integral con 15 ml.
010.000.2814.00,Hipromelosa. Solución Oftálmica al 0.5% Cada ml contiene: Hipromelosa 5 mg Envase con gotero integral con 15 ml.
010.000.2821.00,Cloranfenicol. Solución oftálmica. Cada ml contiene: Cloranfenicol levógiro 5 mg Envase con gotero integral con 15 ml.
010.000.2822.00,Cloranfenicol. Ungüento oftálmico. Cada g contiene: Cloranfenicol levógiro 5 mg Envase con 5 g.
010.000.2823.00,Neomicina polimixina b y gramicidina. Solución Oftálmica Cada ml contiene: Sulfato de Neomicina equivalente a 1.75 mg de Neomicina. Sulfato de Polimixina B equivalente a 5 000 U de Polimixina B. Gramicidina 25 µg Envase con gotero integral con 15 ml.
010.000.2824.00,Neomicina polimixina b y bacitracina. Ungüento Oftálmico Cada gramo contiene: Sulfato de neomicina equivalente a 3.5 mg de neomicina. Sulfato de polimixina B equivalente a 5 000 U de polimixina B Bacitracina 400 U Envase con 3.5 g.
010.000.3044.00,Medroxiprogesterona. Tableta Cada Tableta contiene: Acetato de Medroxiprogesterona 10 mg Envase con 10 Tabletas.
010.000.3045.00,Medroxiprogesterona. Suspensión Inyectable Cada frasco ámpula o jeringa prellenada contiene: Acetato de Medroxiprogesterona 150 mg Envase con una frasco ámpula o jeringa prellenada de 1 ml.
010.000.3111.00,Difenidol. Tableta. Cada tableta contiene: Clorhidrato de difenidol equivalente a 25 mg de difenidol Envase con 30 Tabletas.
010.000.3112.00,Difenidol. Solución Inyectable. Cada ampolleta contiene: Clorhidrato de difenidol equivalente a 40 mg de difenidol Envase con 2 ampolletas de 2 ml.
010.000.3132.00,Neomicina polimixina b fluocinolona y lidocaína. Solución Ótica Cada 100 ml contienen: Acetónido de fluocinolona 0.025 g Sulfato de Polimixina B equivalente a 1 000 000 U de polimixina B Sulfato de neomicina equivalente a 0.350 g de neomicina Clorhidrato de lidocaína 2.0 g Envase con gotero integral con 5 ml.
010.000.3150.00,Levocetirizina. Tableta Cada Tableta contiene: Diclorhidrato de Levocetirizina 5 mg Envase con 20 Tabletas.
010.000.3407.00,Naproxeno. Tableta Cada Tableta contiene: Naproxeno 250 mg Envase con 30 Tabletas.
010.000.3412.00,Indometacina. Supositorio Cada Supositorio contiene: Indometacina 100 mg Envase con 6 Supositorios
010.000.3413.00,Indometacina. Cápsula Cada Cápsula contiene: Indometacina 25 mg Envase con 30 Cápsulas.
010.000.3415.00,Piroxicam. Cápsula o Tableta Cada Cápsula o Tableta contiene: Piroxicam 20 mg Envase con 20 Cápsulas o Tabletas.
010.000.3417.00,Diclofenaco. Cápsula o gragea de liberación prolongada. Cada gragea contiene: Diclofenaco sódico 100 mg Envase con 20 Cápsulas o Grageas.
010.000.3419.00,Naproxeno. Suspensión Oral Cada 5 ml contienen: Naproxeno 125 mg Envase con 100 ml.
010.000.3422.00,Ketorolaco solucion inyectable cada frasco ámpula o ampolleta contiene: ketorolaco-trometamina 30 mg envase con 3 frascos ámpula o 3 ampolletas de 1 ml.
010.000.3423.00,Meloxicam. Tableta Cada Tableta contiene: Meloxicam 15 mg Envase con 10 Tabletas
010.000.3432.00,Dexametasona. Tableta. Cada tableta contiene dexametasona 0.5 mg Envase con 30 Tabletas.
010.000.3451.00,Alopurinol. Tableta. Cada tableta contiene: alopurinol 300 mg. Envase con 20 tabletas.
010.000.3504.00,Levonorgestrel y etinilestradiol. Gragea Cada Gragea contiene: Levonorgestrel 0.15 mg Etinilestradiol 0.03 mg Envase con 21 Grageas.
010.000.3505.00,Desogestrel y etinilestradiol. Tableta. Cada tableta contiene: Desogestrel 0.15 mg. Etinilestradiol 0.03 mg. Envase con 21 Tabletas.
010.000.3601.00,Glucosa. Solución Inyectable al 5 % Cada 100 ml contiene: Glucosa anhidra o glucosa 5 g ó Glucosa monohidratada equivalente a 5.0 g de glucosa Envase con 250 ml. Contiene: Glucosa 12.5 g
010.000.3603.00,Glucosa. Solución Inyectable al 5% Cada 100 ml contienen: Glucosa anhidra o glucosa 5 g ó Glucosa monohidratada equivalente a 5.0 g de glucosa Envase con 1 000 ml. Contiene: Glucosa 50.0 g
010.000.3605.00,Glucosa. Solución Inyectable al 10% Cada 100 ml contienen: Glucosa anhidra o glucosa 10 g ó Glucosa monohidratada equivalente a 10.0 g de glucosa Envase con 1 000 ml. Contiene: Glucosa 100.0 g
010.000.3606.00,Glucosa. Solución Inyectable al 50 % Cada 100 ml contienen: Glucosa anhidra o glucosa 50 g Agua Inyectable 100 ml o Glucosa monohidratada equivalente a 50 g de glucosa Envase con 250 ml. Contiene: Glucosa 125 g
010.000.3607.00,Glucosa. Solución Inyectable al 50 % Cada 100 ml contienen: Glucosa anhidra o glucosa 50 g ó Glucosa monohidratada equivalente a 50.0 g de glucosa Envase con 50 ml. Contiene: Glucosa 25.0 g
010.000.3608.00,Cloruro de sodio. Solución Inyectable al 0.9%. Cada 100 ml contienen: Cloruro de sodio 0.9 g Agua Inyectable 100 ml Envase con 250 ml. Contiene: Sodio 38.5 mEq. Cloruro 38.5 mEq.
010.000.3609.00,Cloruro de sodio. Solución Inyectable al 0.9%. Cada 100 ml contienen: Cloruro de sodio 0.9 g Agua Inyectable 100 ml Envase con 500 ml. Contiene: Sodio 77 mEq. Cloruro 77 mEq.
010.000.3610.00,Cloruro de sodio. Solución Inyectable al 0.9%. Cada 100 ml contienen: Cloruro de sodio 0.9 g Agua Inyectable 100 ml Envase con 1 000 ml. Contiene: Sodio 154 mEq. Cloruro 154 mEq.
010.000.3612.00,Cloruro de sodio y glucosa. Solución Inyectable Cada 100 ml contienen: Cloruro de sodio 0.9 g Glucosa anhidra o glucosa 5.0 g ó Glucosa monohidratada equivalente a 5.0 g de glucosa Envase con 500 ml. Contiene: Sodio 77 mEq Cloruro 77 mEq Glucosa 25 g
010.000.3613.00,Cloruro de sodio y glucosa. Solución Inyectable Cada 100 ml contienen: Cloruro de sodio 0.9 g Glucosa anhidra o glucosa 5.0 g ó Glucosa monohidratada equivalente a 5.0 g de glucosa. Envase con 1 000 ml. Contiene: Sodio 154.0 mEq Cloruro 154.0 mEq Glucosa 50.0 g
010.000.3614.00,Solución hartmann. Solución Inyectable Cada 100 ml contienen: Cloruro de sodio 0.600 g Cloruro de potasio 0.030 g Cloruro de calcio dihidratado 0.020 g Lactato de sodio 0.310 g Envase con 250 ml. Miliequivalentes por litro: Sodio 130 Potasio 4 Calcio 2.72-3 Cloruro 109 Lactato 28
010.000.3615.00,Solución hartmann. Solución Inyectable Cada 100 ml contienen: Cloruro de sodio 0.600 g Cloruro de potasio 0.030 g Cloruro de calcio dihidratado 0.020 g Lactato de sodio 0.310 g Envase con 500 ml. Miliequivalentes por litro: Sodio 130 Potasio 4 Calcio 2.72.-3 Cloruro 109 Lactato 28
010.000.3616.00,Solución hartmann. Solución Inyectable Cada 100 ml contienen: Cloruro de sodio 0.600 g Cloruro de potasio 0.030 g Cloruro de calcio dihidratado 0.020 g Lactato de sodio 0.310 g Envase con 1000 ml Miliequivalentes por litro: Sodio 130 Potasio 4 Calcio 2.72-3 Cloruro 109 Lactato 28
010.000.3619.00,Bicarbonato de sodio. Solución Inyectable al 7.5% Cada ampolleta contiene: Bicarbonato de sodio 0.75 g Envase con 50 ampolletas de 10 ml. Cada ampolleta con 10 ml contiene: Bicarbonato de sodio 8.9 mEq
010.000.3620.00,Gluconato de calcio. Solución Inyectable Cada ampolleta contiene: Gluconato de calcio 1 g equivalente a 0.093 g de calcio ionizable. Envase con 50 ampolletas de 10 ml
010.000.3622.00,Electrolitos Orales. Polvo (Fórmula de osmolaridad Baja) Cada sobre con polvo contiene: Glucosa anhidra o glucosa 13.5 g Cloruro de potasio 1.5 g Cloruro de sodio 2.6 g Citrato trisódico dihidratado 2.9 g Envase con 20.5 g
010.000.3623.00,Electrolitos Orales. Solución Cada sobre con polvo contiene: Glucosa 20.0 g Cloruro de potasio 1.5 g Cloruro de sodio 3.5 g Citrato trisódico dihidratado 2.9 g Envase con 27.9 g
010.000.3626.00,Cloruro de sodio. Solución Inyectable al 0.9%. Cada 100 ml contienen: Cloruro de sodio 0.9 g Agua Inyectable 100 ml Envase con 50 ml.
010.000.3627.00,Cloruro de sodio. Solución Inyectable al 0.9%. Cada 100 ml contienen: Cloruro de sodio 0.9 g Agua Inyectable 100 ml Envase con 100 ml.
010.000.3629.00,Magnesio sulfato de. Solución Inyectable Cada ampolleta contiene: Sulfato de magnesio 1g (Magnesio 8.1 mEq sulfato 8.1 mEq) Envase con 100 ampolletas de 10 ml con 1 g (100 mg/1 ml).
010.000.3630.00,Glucosa. Solución Inyectable al 5 % Cada 100 ml contiene: Glucosa anhidra o glucosa 5 g ó Glucosa monohidratada equivalente a 5.0 g de glucosa. Envase con 500 ml. Contiene: Glucosa 25.0 g
010.000.3661.00,Poligelina. Solución Inyectable Cada 100 ml contienen: Poligelina 3.5 g Envase con 500 ml con o sin equipo para su administración.
010.000.3662.00,Seroalbúmina humana o albúmina humana. Solución Inyectable Cada envase contiene: Seroalbúmina humana o albúmina humana 12.5 g Envase con 50 ml.
010.000.3673.00,Agua Inyectable. Solución Inyectable Cada ampolleta contiene: Agua Inyectable 5 ml Envase con 100 ampolletas con 5 ml.
010.000.3674.00,Agua Inyectable. Solución Inyectable Cada ampolleta contiene: Agua Inyectable 10 ml Envase con 100 ampolletas con 10 ml.
010.000.3675.00,Agua Inyectable. Solución Inyectable Cada envase contiene: Agua Inyectable 500 ml Envase con 500 ml.
010.000.4028.00,Clonixinato de lisina solución inyectable cada ampolleta contiene: clonixinato de lisina 100 mg envase con 5 ampolletas de 2 ml.
010.000.4097.00,Irbesartán-hidroclorotiazida. Tableta Cada Tableta contiene: Irbesartán 150 mg Hidroclorotiazida 12.5 mg Envase con 28 Tabletas.
010.000.4107.00,Amiodarona. Solución Inyectable. Cada ampolleta contiene: Clorhidrato de amiodarona 150 mg Envase con 6 ampolletas de 3 ml.
010.000.4114.00,Trinitrato de glicerilo. Solución Inyectable Cada frasco ámpula contiene: Trinitrato de glicerilo 50 mg Envase con un frasco ámpula de 10 ml.
010.000.4117.00,Pentoxifilina. Tableta o Gragea de Liberación Prolongada Cada Tableta o Gragea contiene: Pentoxifilina 400 mg Envase con 30 Tabletas o Grageas.
010.000.4126.00,Sulfadiazina de plata. Crema Cada 100 gramos contiene: Sulfadiazina de plata micronizada 1 g Envase con 375 g.
010.000.4149.00,Pioglitazona. Tableta Cada Tableta contiene: Clorhidrato de pioglitazona equivalente a 15 mg de pioglitazona. Envase con 7 Tabletas.
010.000.4152.01,Sitagliptina. Comprimido Cada Comprimido contiene: Fosfato de sitagliptina monohidratada equivalente a 100 mg de sitagliptina Envase con 28 Comprimidos.
010.000.4158.00,Insulina glargina. Solución Inyectable Cada ml de Solución contiene: Insulina glargina 3.64 mg equivalente a 100.0 UI de insulina humana. Envase con un frasco ámpula con 10 ml.
010.000.4158.01,Insulina glargina. Solución Inyectable Cada ml de Solución contiene: Insulina glargina 3.64 mg equivalente a 100.0 UI de insulina humana. Envase con 5 cartuchos de vidrio con 3 ml en dispositivo desechable.
010.000.4184.00,Loperamida. Comprimido tableta o gragea. Cada comprimido tableta o gragea contiene: Clorhidrato de loperamida 2 mg. Envase con 12 comprimidos tabletas o grageas.
010.000.4201.00,Hidralazina. Solución Inyectable Cada ampolleta o frasco ámpula contiene: Clorhidrato de hidralazina 20 mg Envase con 5 ampolletas o 5 frascos ámpula con 1.0 ml
010.000.4224.00,Enoxaparina. Solución Inyectable Cada jeringa contiene Enoxaparina sódica 60 mg Envase con 2 Jeringas. de 0.6 ml
010.000.4241.00,Dexametasona. Solución Inyectable. Cada frasco ámpula o ampolleta contiene: Fosfato sódico de dexametasona equivalente a 8 mg de fosfato de dexametasona. Envase con un frasco ámpula o ampolleta con 2 ml.
010.000.4246.01,Clopidogrel. Gragea o tableta. Cada gragea o tableta contiene: Bisulfato de clopidogrel o Bisulfato de clopidogrel (Polimorfo forma 2) equivalente a 75 mg de clopidogrel. Envase con 28 Grageas o Tabletas
010.000.4249.00,Levofloxacino. Solución Inyectable Cada envase contiene: Levofloxacino hemihidratado equivalente a 500 mg de levofloxacino. Envase con 100 ml.
010.000.4255.00,Ciprofloxacino. Cápsula o Tableta Cada Cápsula o Tableta contiene: Clorhidrato de ciprofloxacino monohidratado equivalente a 250 mg de ciprofloxacino. Envase con 8 Cápsulas o Tabletas.
010.000.4258.00,Ciprofloxacino. Suspensión Oral. Cada 5 mililitros contienen: Clorhidrato de ciprofloxacino equivalente a 250 mg de ciprofloxacino o Ciprofloxacino 250 mg. Envase con microesferas con 5 g y envase con diluyente con 93 ml.
010.000.4259.00,Ciprofloxacino. Solución Inyectable Cada 100 ml contiene: Lactato o clorhidrato de ciprofloxacino equivalente a 200 mg de ciprofloxacino. Envase con 100 ml.
010.000.4260.00,Nistatina. Suspensión Oral Cada frasco con polvo contiene: Nistatina 2 400 000 UI Envase para 24 ml.
010.000.4282.00,Concentrado de proteínas humanas coagulables. Solución. Cada frasco ámpula 1 contiene: Liofilizado total de fibrinógeno Concentrado 57.5-116 mg Fibrinógeno (frAcción de proteína de Plasma humano) 32.5-57.5 mg Factor XIII 20-40 U Cada frasco ámpula 2 contiene: Aprotinina de pulmón bovino 500 KIU Correspondiente a 0.28 PEU en 0.5 ml Cada frasco ámpula 3 contiene: Trombina sustancia seca total 2.45-5.55 mg FrAcción de proteína de plasma humano con actividad de trombina 200-300 UI Cada frasco ámpula 4 contiene: Cloruro de calcio dehidratado 14.7 mg en 2.5 ml. Envase con los frascos ámpula 1 y 2 y los frascos ámpula 3 y 4 unidos a través de un dispositivo de transferencia.
010.000.4299.00,Levofloxacino. Tableta Cada Tableta contiene: Levofloxacino hemihidratado equivalente a 500 mg de levofloxacino. Envase con 7 Tabletas.
010.000.4300.00,Levofloxacino. Tableta Cada Tableta contiene: Levofloxacino hemihidratado equivalente a 750 mg de levofloxacino. Envase con 7 Tabletas.
010.000.4308.00,Sildenafil. Tableta Cada Tableta contiene: Citrato de sildenafil equivalente a Sildenafil 50 mg Envase con 1 Tableta.
010.000.4329.00,Montelukast. Comprimido Masticable Cada comprimido contiene: Montelukast sódico equivalente a 5 mg de montelukast. Envase con 30 comprimidos.
010.000.4330.00,Montelukast. Comprimido Recubierto  Cada comprimido contiene: Montelukast sódico equivalente a 10 mg de montelukast. Envase con 30 comprimidos.
010.000.4332.00,Budesonida. Suspensión. Para nebulizar.  Cada envase contiene: Budesonida (micronizada) 0.250 mg. Envase con 5 envases con 2 ml.
010.000.4356.00,Pregabalina. Cápsula Cada Cápsula contiene: Pregabalina 75 mg Envase con 14 Cápsulas
010.000.4358.00,Pregabalina. Cápsula Cada Cápsula contiene: Pregabalina 150 mg Envase con 14 Cápsulas
010.000.4359.00,Gabapentina. Cápsula. Cada cápsula contiene: Gabapentina 300 mg Envase con 15 Cápsulas.
010.000.4376.00,Multivitaminas (polivitaminas) y minerales. Tableta Cápsula o Gragea. Cada tableta cápsula o gragea contiene: Clorhidrato de tiamina (vitamina B1) 5.0 a 10.0 mg. Riboflavina (vitamina B2) 2.5 a 10.0 mg. Clorhidrato de piridoxina (vitamina B6) 2.0 a 5.0 mg. Nicotinamida (niacinamida) 10.0 a 100.0 mg. Cianocobalamina (vitamina B12) 3.0 a 5.0 µg. Acetato de alfatocoferol (vitamina E) 3.0 a 20.0 mg. Retinol (vitamina A) 2000.0 a 10000.0 UI. Colecalciferol (vitamina D3) 200.0 a 1000.0 UI. Acido pantoténico 2.0 a 7.0 mg. Sulfato ferroso 15.0 a 60.0 mg. Sulfato de cobre 1.0 a 4.0 mg. Yoduro o fosfato de potasio 0.15 a 4.0 mg. Glicerofosfato sulfato o hiposulfito de magnesio 1.0 a 8.00 mg. Fosfato de magnesio 5.0 a 133.0 mg. Cloruro fosfato o sulfato de zinc 3.0 a 25.0 mg. Envase con 30 tabletas cápsulas o grageas.
010.000.4480.01,Escitalopram. Tableta Cada Tableta contiene: oxalato de escitalopram equivalente a 10 mg de escitalopram Envase con 28 Tabletas.
010.000.4483.01,Fluoxetina. Cápsula o Tableta Cada Cápsula o Tableta contiene: Clorhidrato de fluoxetina equivalente a 20 mg de fluoxetina. Envase con 28 Cápsulas o Tabletas.
010.000.4485.00,Duloxetina. Cápsula de liberación retardada. Cada cápsula de liberación retardada contiene: Clorhidrato de duloxetina equivalente a 60 mg de duloxetina Envase con 14 Cápsulas de Liberación Retardada.
010.000.4488.00,Venlafaxina. Cápsula o Gragea de Liberación Prolongada Cada Cápsula o Gragea de Liberación Prolongada contiene: Clorhidrato de venlafaxina equivalente a 75 mg de venlafaxina. Envase con 10 Cápsulas o Grageas de Liberación Prolongada.
010.000.4582.00,Oseltamivir. Cápsula Cada Cápsula contiene: oseltamivir 75.0 mg Envase con 10 Cápsulas
010.000.5079.00,Cloropiramina. Solución Inyectable. Cada ampolleta contiene: Clorhidrato de cloropiramina 20 mg Envase con 5 ampolletas con 2 ml.
010.000.5099.00,Adenosina. Solución Inyectable Cada frasco ámpula contiene: Adenosina 6 mg Envase con 6 frascos ámpula con 2 ml.
010.000.5106.01,ATORVASTATINA. TABLETA Cada tableta contiene: Atorvastatina cálcica trihidratada equivalente a  20 mg de atorvastatina. Envase con 30 tabletas.
010.000.5117.00,Tenecteplasa. Solución Inyectable Cada frasco ámpula contiene: Tenecteplasa 50 mg (10000 U) Envase con frasco ámpula y jeringa prellenada con 10 ml de agua Inyectable.
010.000.5165.00,METFORMINA. TABLETA Cada tableta contiene: Clorhidrato de metformina  850 mg. Envase con 30 tabletas.
010.000.5176.00,Sucralfato. Tableta Cada Tableta contiene: Sucralfato 1 g Envase con 40 Tabletas.
010.000.5186.02,Pantoprazol o rabeprazol u omeprazol. Tableta o Gragea o Cápsula Cada Tableta o Gragea o Cápsula contiene: Pantoprazol 40 mg o Rabeprazol sódico 20 mg u omeprazol 20 mg Envase con 28 Tabletas o Grageas o Cápsulas
010.000.5187.00,Omeprazol o pantoprazol. Solución Inyectable Cada frasco ámpula con liofilizado contiene: omeprazol sódico equivalente a 40 mg de omeprazol. o pantoprazol sódico equivalente a 40 mg de pantoprazol. Envase con un frasco ámpula con liofilizado y ampolleta con 10 ml de diluyente.
010.000.5267.00,Fluconazol. Cápsula o Tableta Cada Cápsula o Tableta contiene: Fluconazol 100 mg Envase con 10 Cápsulas o Tabletas.
010.000.5284.00,Cefepima. Solución Inyectable. El frasco ámpula contiene: Clorhidrato monohidratado de cefepima equivalente a 500 mg de cefepima. Envase con un frasco ámpula y ampolleta con 5 ml de diluyente.
010.000.5295.01,Cefepima. Solución Inyectable. Cada frasco ámpula contiene: Clorhidrato monohidratado de cefepima equivalente a 1 g de cefepima. Envase con un frasco ámpula y ampolleta con 10 ml de diluyente.
010.000.5302.00,Nitrofurantoína. Suspensión Oral Cada 100 ml contienen: Nitrofurantoina 500 mg Envase con 120 ml (25 mg/ 5 ml).
010.000.5359.00,Valproato de magnesio. Tableta de Liberación Prolongada. Cada tableta contiene: Valproato de magnesio 600 mg Envase con 30 tabletas.
010.000.5363.00,Topiramato. TabletaCada Tableta contiene:Topiramato 100 mgEnvase con 60 Tabletas.
010.000.5383.00,Multivitaminas (polivitaminas) y minerales. Jarabe. Cada 5 ml contienen: Vitamina A 2 500 UI. Vitamina D2 200 UI. Vitamina E 15.0 mg. Vitamina C 60.0 mg. Tiamina 1.05 mg. Riboflavina 1.2 mg. Piridoxina 1.05 mg. Cianocobalamina 4.5 µg. Nicotinamida 13.5 mg. Hierro elemental 10.0 mg. Envase con 240 ml y dosificador.
010.000.5384.00,Multivitaminas. Solución Inyectable. Adulto. Cada frasco ámpula con liofilizado contiene: Retinol (vitamina A) 3300.0 U. Colecalciferol (vitamina D3) 200.0 U. Acetato de Tocoferol (vitamina E) 10.0 U. Nicotinamida 40.0 mg. Riboflavina 3.6 mg. Clorhidrato de piridoxina equivalente a 4.0 mg de piridoxima. Dexpantenol equivalente a 15.0 mg de ácido pantoténico. Clorhidrato de tiamina equivalente a 3.0 mg de tiamina. Ácido ascórbico 100.0 mg. Biotina 0.060 mg. Cianocobalamina 0.005 mg. Ácido fólico 0.400 mg. Envase con un frasco ámpula y diluyente de 5 ml
010.000.5428.00,Ondansetrón. Solución Inyectable Cada ampolleta o frasco ampula contiene: Clorhidrato dihidratado de ondansetrón equivalente a 8 mg de ondansetrón Envase con 3 ampolletas o frascos ámpula con 4 ml.
010.000.5501.00,Diclofenaco. Solución inyectable. Cada ampolleta contiene: Diclofenaco sódico 75 mg Envase con 2 ampolletas con 3 ml.
010.000.5620.00,Vildagliptina. Comprimido Cada Comprimido contiene: Vildagliptina 50 mg Envase con 28 Comprimidos.
010.000.5621.00,Linagliptina. Tableta. Cada tableta contiene: Linagliptina 5 mg. Envase con 30 tabletas.
010.000.5646.00,Fluticasona. Suspensión en aerosol nasal. Cada disparo proporciona: Furoato de fluticasona 27.5 µg. Envase con 120 disparos.
010.000.5720.00,Paracetamol solución inyectable cada frasco contiene: paracetamol 500 mg. Envase con un frasco con 50 ml.
010.000.5941.00,Ibuprofeno. Tableta O Cápsula: Cada Tableta o Cápsula contiene: Ibuprofeno 400 mg Envase con 10 Tabletas o Cápsulas
010.000.5942.00,Ibuprofeno. Tableta O Cápsula: Cada Tableta o Cápsula contiene: Ibuprofeno 600 mg Envase con 10 Cápsulas
010.000.5943.00,Ibuprofeno. Suspensión Oral Cada 100 ml contienen: Ibuprofeno 2 g Envase con 120 ml y medida dosificadora
010.000.6000.00,Carbonato de calcio/ Vitamina D3. Tableta. Cada tableta contiene: Carbonato de calcio 1666.670 mg equivalente a 600 mg de calcio. Colecalciferol 6.2 mg equivalente a 400 UI de Vitamina D3. Envase con 30 tabletas.
010.000.6007.01,Dapagliflozina. Tableta. Cada tableta contiene: Dapagliflozina propanodiol equivalente a 10 mg de dapagliflozina. Envase con 28 tabletas.
010.000.6099.00,Lactulosa. Jarabe. Cada 100 ml contienen: Lactulosa 66.70 g Envase con 120 ml y medida dosificadora (0.667 g/ml).
010.000.6117.01,INSULINA ASPARTA/INSULINA ASPARTA PROTAMINA. SUSPENSIÓN INYECTABLE Cada ml contiene: Insulina asparta de origen ADN recombinante (30% de insulina asparta soluble y 70% de insulina asparta protamina cristalina) 100 U. Envase o caja de cartón con 5 plumas prellenadas o precargadas con 3 mL (100 U/mL).
010.000.6160.00,Levonorgestrel. Polvo. El dispositivo intrauterino con polvo contiene: Levonorgestrel 19.5 mg Envase con un dispositivo intrauterino
010.000.6222.00,"ÁCIDO ACETILSALICÍLICO, TABLETAS Cada tableta contiene: Ácido acetilsalicílico 100 mg con o sin recubrimiento. Envase con 28 tabletas."
010.000.6279.00,AZITROMICINA. SUSPENSIÓN Cada 5 ml de suspensión contienen: Azitromicina 200 mg Frasco con polvo para reconstituir 10 ml.
010.000.6280.00,CLARITROMICINA. TABLETA Cada tableta contiene: Claritromicina 500 mg. Envase con 10 tabletas.
010.000.6281.00,AMOXICILINA / ÁCIDO CLAVULÁNICO. TABLETA Cada tableta contiene: Amoxicilina trihidratada equivalente a 875 mg de amoxicilina. Clavulanato de potasio equivalente a 125 mg de ácido clavulánico. Envase con 10 tabletas
010.000.6329.00,IVERMECTINA. TABLETA Cada tableta contiene 6 mg de ivermectina. Caja de cartón con 2 tabletas.
010.000.6330.00,BROMURO DE IPRATROPIO/FENOTEROL. AEROSOL. Cada mL contiene: Bromuro de ipratropio equivalente a:  0.394 mg. Fenoterol equivalente a:  0.938 mg. Envase con un frasco presurizado con dispositivo para inhalación 10 mL = 200 dosis.
010.000.6337.01,GLIMEPIRIDA. TABLETAS Cada tableta contiene Glimepirida 2 mg Envase con 30 tabletas
010.000.6343.00,CEFIXIMA. CÁPSULA Cada cápsula contiene: Cefixima trihidratada equivalente a cefixima 400 mg. Caja de cartón con 3 cápsulas.
010.000.6344.00,"CEFIXIMA. SUSPENSIÓN ORAL Cada 5 mL de suspensión contienen: Cefixima 100 mg Frasco con polvo para reconstituir 50 mL, con pipeta dosificadora."
